Hello! Welcome to the world of QE Quality Control! Minimum area for a real peak: 40000. RT flexibility: 1. Blank can be this fraction of a sample: 10. S/N ratio: 5. Parts per million flexibility: 6. Processed on: 2020-09-04 12:28:36. 
"","Replicate.Name","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RTFlag","Blank.Area","Poo.Name","Fraction","BlankFlag","Flags","QC_area"
"369","170124_Smp_Vesicle9312_3","Proline",9.49,537085,1871,"42965",-2.4,NA,NA,NA,9.3925,NA,601317,NA,"HILIC","BlankFlag","BlankFlag",NA
"370","170124_Smp_Vesicle9313_1","Proline",9.38,349882,65698,"34295",-2.8,NA,NA,NA,9.3925,NA,601317,NA,"HILIC","BlankFlag","BlankFlag",NA
"371","170124_Smp_Vesicle9313_2","Proline",9.49,328521,134208,"38659",-2.3,"SNFlag",NA,NA,9.3925,NA,601317,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"372","170124_Smp_Vesicle9313_3","Proline",9.39,348374,402611,"34736",-2.8,"SNFlag",NA,NA,9.3925,NA,601317,NA,"HILIC","BlankFlag","SNFlag, BlankFlag",NA
"373","170124_Smp_Pro9312_A","Riboflavin Monophosphate",10.49,1172302,0,"66878",-0.6,NA,NA,NA,10.0175,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",1172302
"374","170124_Smp_Pro9312_B","Riboflavin Monophosphate",10.47,1859904,0,"113144",-0.9,NA,NA,NA,10.0175,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",1859904
"375","170124_Smp_Pro9312_C","Riboflavin Monophosphate",10.49,1661953,0,"90223",-0.6,NA,NA,NA,10.0175,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",1661953
"376","170124_Smp_Pro9313_A","Riboflavin Monophosphate",10.54,7224247,0,"357619",-0.7,NA,NA,NA,10.0175,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",7224247
"377","170124_Smp_Pro9313_B","Riboflavin Monophosphate",10.48,7249702,0,"364348",-0.7,NA,NA,NA,10.0175,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",7249702
"378","170124_Smp_Pro9313_C","Riboflavin Monophosphate",10.48,492300,0,"41329",-1.2,NA,NA,NA,10.0175,NA,0,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",492300
"379","170124_Smp_Vesicle9312_1","Riboflavin Monophosphate",7.23,7514,0,"3992",4.5,NA,NA,"areaminFlag",10.0175,"RTFlag",14950,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"380","170124_Smp_Vesicle9312_2","Riboflavin Monophosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.0175,NA,14950,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"381","170124_Smp_Vesicle9312_3","Riboflavin Monophosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.0175,NA,14950,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"382","170124_Smp_Vesicle9313_1","Riboflavin Monophosphate",6.66,7206,0,"4046",1.8,NA,NA,"areaminFlag",10.0175,"RTFlag",14950,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"383","170124_Smp_Vesicle9313_2","Riboflavin Monophosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.0175,NA,14950,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"384","170124_Smp_Vesicle9313_3","Riboflavin Monophosphate",NA,NA,NA,"#N/A",NA,NA,NA,NA,10.0175,NA,14950,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC",NA,"",NA
"385","170124_Smp_Pro9312_A","Sarcosine",10.89,431793,319170,"30443",0.1,"SNFlag",NA,NA,10.425,NA,245266,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"386","170124_Smp_Pro9312_B","Sarcosine",10.56,340556,526627,"25830",0.1,"SNFlag",NA,NA,10.425,NA,245266,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"387","170124_Smp_Pro9312_C","Sarcosine",10.56,479266,430857,"28307",-0.2,"SNFlag",NA,NA,10.425,NA,245266,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"388","170124_Smp_Pro9313_A","Sarcosine",10.54,734142,536308,"62522",-0.3,"SNFlag",NA,NA,10.425,NA,245266,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"389","170124_Smp_Pro9313_B","Sarcosine",10.58,506285,751269,"30652",-0.1,"SNFlag",NA,NA,10.425,NA,245266,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"390","170124_Smp_Pro9313_C","Sarcosine",10.58,492403,452742,"30297",-0.3,"SNFlag",NA,NA,10.425,NA,245266,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"391","170124_Smp_Vesicle9312_1","Sarcosine",10.56,199560,0,"26015",-0.2,NA,NA,NA,10.425,NA,482891,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"392","170124_Smp_Vesicle9312_2","Sarcosine",11.06,681099,216118,"68589",0.1,"SNFlag",NA,NA,10.425,NA,482891,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"393","170124_Smp_Vesicle9312_3","Sarcosine",10.76,210327,163852,"26946",0.3,"SNFlag",NA,NA,10.425,NA,482891,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"394","170124_Smp_Vesicle9313_1","Sarcosine",10.56,257407,19563,"23541",-0.4,NA,NA,NA,10.425,NA,482891,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"395","170124_Smp_Vesicle9313_2","Sarcosine",10.62,95728,123763,"18385",0.5,"SNFlag",NA,NA,10.425,NA,482891,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"396","170124_Smp_Vesicle9313_3","Sarcosine",10.59,108182,46472,"22308",0,"SNFlag",NA,NA,10.425,NA,482891,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"397","170124_Smp_Pro9312_A","Serine",11.86,27830124,393869,"2537185",-1.6,NA,NA,NA,11.5525,NA,13992,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",27830124
"398","170124_Smp_Pro9312_B","Serine",11.85,25421630,474073,"2679941",-1.5,NA,NA,NA,11.5525,NA,13992,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",25421630
"399","170124_Smp_Pro9312_C","Serine",11.83,20697948,107681,"1927926",-1.8,NA,NA,NA,11.5525,NA,13992,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",20697948
"400","170124_Smp_Pro9313_A","Serine",11.84,11342940,16861,"1103732",-1.4,NA,NA,NA,11.5525,NA,13992,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",11342940
"401","170124_Smp_Pro9313_B","Serine",11.82,6506512,81102,"737343",-1.8,NA,NA,NA,11.5525,NA,13992,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",6506512
"402","170124_Smp_Pro9313_C","Serine",11.8,2285906,0,"232506",-1.5,NA,NA,NA,11.5525,NA,13992,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",2285906
"403","170124_Smp_Vesicle9312_1","Serine",22.11,87253,0,"20396",-1.3,NA,NA,NA,11.5525,"RTFlag",112242,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"404","170124_Smp_Vesicle9312_2","Serine",11.65,268846,0,"33876",-1.2,NA,NA,NA,11.5525,NA,112242,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"405","170124_Smp_Vesicle9312_3","Serine",20.29,84578,0,"8555",-0.8,NA,NA,NA,11.5525,"RTFlag",112242,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"406","170124_Smp_Vesicle9313_1","Serine",22.02,122425,0,"16627",-1.1,NA,NA,NA,11.5525,"RTFlag",112242,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"407","170124_Smp_Vesicle9313_2","Serine",22.33,111865,0,"16290",-1.4,NA,NA,NA,11.5525,"RTFlag",112242,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"408","170124_Smp_Vesicle9313_3","Serine",22.14,100919,0,"17297",-1.3,NA,NA,NA,11.5525,"RTFlag",112242,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"409","170124_Smp_Pro9312_A","Threonine",10.68,17929992,458234,"2152452",-2.4,NA,NA,NA,10.2975,NA,159719,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",17929992
"410","170124_Smp_Pro9312_B","Threonine",10.67,19978688,357634,"2408126",-2.5,NA,NA,NA,10.2975,NA,159719,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",19978688
"411","170124_Smp_Pro9312_C","Threonine",10.7,19318404,397947,"2344697",-2.6,NA,NA,NA,10.2975,NA,159719,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",19318404
"412","170124_Smp_Pro9313_A","Threonine",10.7,61938840,1771273,"7921455",-2.6,NA,NA,NA,10.2975,NA,159719,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",61938840
"413","170124_Smp_Pro9313_B","Threonine",10.68,39960928,920342,"4752918",-2.5,NA,NA,NA,10.2975,NA,159719,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",39960928
"414","170124_Smp_Pro9313_C","Threonine",10.68,14016222,102517,"1619902",-2.7,NA,NA,NA,10.2975,NA,159719,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC",NA,"",14016222
"415","170124_Smp_Vesicle9312_1","Threonine",10.98,87867,13225,"18377",-2.3,NA,NA,NA,10.2975,NA,270604,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"416","170124_Smp_Vesicle9312_2","Threonine",11.01,48438,138445,"8626",-1.8,"SNFlag",NA,NA,10.2975,NA,270604,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"417","170124_Smp_Vesicle9312_3","Threonine",10.79,81607,35469,"10579",-1.6,"SNFlag",NA,NA,10.2975,NA,270604,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"418","170124_Smp_Vesicle9313_1","Threonine",10.9,95731,27292,"11291",-2.2,"SNFlag",NA,NA,10.2975,NA,270604,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"419","170124_Smp_Vesicle9313_2","Threonine",10.95,39360,8021,"9358",-1.4,"SNFlag",NA,"areaminFlag",10.2975,NA,270604,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, areaminFlag, BlankFlag",NA
"420","170124_Smp_Vesicle9313_3","Threonine",10.89,63706,0,"9805",-1.3,NA,NA,NA,10.2975,NA,270604,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"421","170124_Smp_Pro9312_A","trans Hydroxyl proline",11.34,508853,546,"48447",-3.3,NA,NA,NA,11.01,NA,12115,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",508853
"422","170124_Smp_Pro9312_B","trans Hydroxyl proline",11.32,683896,0,"58868",-3.4,NA,NA,NA,11.01,NA,12115,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",683896
"423","170124_Smp_Pro9312_C","trans Hydroxyl proline",11.31,894225,0,"79894",-3.7,NA,NA,NA,11.01,NA,12115,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",894225
"424","170124_Smp_Pro9313_A","trans Hydroxyl proline",11.34,3273485,0,"309858",-3.7,NA,NA,NA,11.01,NA,12115,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",3273485
"425","170124_Smp_Pro9313_B","trans Hydroxyl proline",11.35,2599955,0,"258754",-3.7,NA,NA,NA,11.01,NA,12115,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",2599955
"426","170124_Smp_Pro9313_C","trans Hydroxyl proline",11.34,771631,0,"83833",-4.1,NA,NA,NA,11.01,NA,12115,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",771631
"427","170124_Smp_Vesicle9312_1","trans Hydroxyl proline",5.96,123946,0,"15462",-2.8,NA,NA,NA,11.01,"RTFlag",118629,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"428","170124_Smp_Vesicle9312_2","trans Hydroxyl proline",6.58,328166,0,"19227",-3.5,NA,NA,NA,11.01,"RTFlag",118629,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"429","170124_Smp_Vesicle9312_3","trans Hydroxyl proline",0.1,132623,0,"58425",-2.1,NA,NA,NA,11.01,"RTFlag",118629,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"430","170124_Smp_Vesicle9313_1","trans Hydroxyl proline",20.45,98659,0,"19110",-2.7,NA,NA,NA,11.01,"RTFlag",118629,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"431","170124_Smp_Vesicle9313_2","trans Hydroxyl proline",0.12,185505,0,"98856",-2.2,NA,NA,NA,11.01,"RTFlag",118629,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"432","170124_Smp_Vesicle9313_3","trans Hydroxyl proline",21.53,146723,0,"18374",-3.8,NA,NA,NA,11.01,"RTFlag",118629,"170124_Poo_Jan25_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"433","170124_Smp_Pro9312_A","Tyrosine",9.74,26271680,198668,"3053307",-3.1,NA,NA,NA,9.2325,NA,96997,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",26271680
"434","170124_Smp_Pro9312_B","Tyrosine",9.77,29234766,335908,"3256397",-3,NA,NA,NA,9.2325,NA,96997,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",29234766
"435","170124_Smp_Pro9312_C","Tyrosine",9.8,27581894,322656,"3027367",-3.1,NA,NA,NA,9.2325,NA,96997,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",27581894
"436","170124_Smp_Pro9313_A","Tyrosine",9.8,40210956,377997,"4232058",-3.1,NA,NA,NA,9.2325,NA,96997,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",40210956
"437","170124_Smp_Pro9313_B","Tyrosine",9.77,27897814,254177,"3179271",-2.9,NA,NA,NA,9.2325,NA,96997,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",27897814
"438","170124_Smp_Pro9313_C","Tyrosine",9.79,10325447,0,"1106908",-3,NA,NA,NA,9.2325,NA,96997,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"",10325447
"439","170124_Smp_Vesicle9312_1","Tyrosine",10.65,49190,0,"14503",1.1,NA,NA,NA,9.2325,"RTFlag",89514,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"440","170124_Smp_Vesicle9312_2","Tyrosine",9.94,347480,0,"46523",-2.8,NA,NA,NA,9.2325,NA,89514,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","BlankFlag",NA
"441","170124_Smp_Vesicle9312_3","Tyrosine",8.33,29923,0,"8189",-0.4,NA,NA,"areaminFlag",9.2325,NA,89514,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, BlankFlag",NA
"442","170124_Smp_Vesicle9313_1","Tyrosine",10.71,33638,0,"12903",0.6,NA,NA,"areaminFlag",9.2325,"RTFlag",89514,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"443","170124_Smp_Vesicle9313_2","Tyrosine",10.46,19106,0,"6083",0.9,NA,NA,"areaminFlag",9.2325,"RTFlag",89514,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"444","170124_Smp_Vesicle9313_3","Tyrosine",11.09,20154,0,"8337",0.5,NA,NA,"areaminFlag",9.2325,"RTFlag",89514,"170124_Poo_Jan25_AqExtracts_FS_2","HILIC","BlankFlag","areaminFlag, RTFlag, BlankFlag",NA
"445","170124_Smp_Pro9312_A","Valine",8.58,76444040,219790160,"4280705",-2.5,"SNFlag",NA,NA,8.7175,NA,61470980,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"446","170124_Smp_Pro9312_B","Valine",8.64,37589756,180564208,"2178327",-2.7,"SNFlag",NA,NA,8.7175,NA,61470980,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"447","170124_Smp_Pro9312_C","Valine",8.86,31815870,143269888,"3466873",-2.8,"SNFlag",NA,NA,8.7175,NA,61470980,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"448","170124_Smp_Pro9313_A","Valine",9,348102592,334716000,"33273188",-2.4,"SNFlag",NA,NA,8.7175,NA,61470980,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"449","170124_Smp_Pro9313_B","Valine",8.58,1003688768,621337024,"77820224",-2.7,"SNFlag",NA,NA,8.7175,NA,61470980,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC",NA,"SNFlag, ",NA
"450","170124_Smp_Pro9313_C","Valine",8.72,226859824,301814048,"23446276",-2.9,"SNFlag",NA,NA,8.7175,NA,61470980,"170124_Poo_Jan24_AqExtracts_FS_2","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"451","170124_Smp_Vesicle9312_1","Valine",7.93,100046304,506625920,"5676358",-2.8,"SNFlag",NA,NA,8.7175,NA,417755616,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"452","170124_Smp_Vesicle9312_2","Valine",8.25,391770592,147706672,"6905336",-2.8,"SNFlag",NA,NA,8.7175,NA,417755616,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"453","170124_Smp_Vesicle9312_3","Valine",8.51,233509632,146047280,"4966231",-2.4,"SNFlag",NA,NA,8.7175,NA,417755616,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"454","170124_Smp_Vesicle9313_1","Valine",8.36,371114848,150976208,"7299094",-2.8,"SNFlag",NA,NA,8.7175,NA,417755616,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"455","170124_Smp_Vesicle9313_2","Valine",8.39,283679456,151317680,"5849182",-2.4,"SNFlag",NA,NA,8.7175,NA,417755616,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"456","170124_Smp_Vesicle9313_3","Valine",8.95,134619248,118812576,"4028299",-2.9,"SNFlag",NA,NA,8.7175,NA,417755616,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","SNFlag, BlankFlag",NA
"457","170124_Smp_Pro9312_A","DL-Alanine, D3",11.14,20713902,289643,"2202725",5.4,NA,NA,NA,13.2166666666667,"RTFlag",18944276,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"458","170124_Smp_Pro9312_B","DL-Alanine, D3",11.15,21673752,309372,"2298828",5.5,NA,NA,NA,13.2166666666667,"RTFlag",18944276,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"459","170124_Smp_Pro9312_C","DL-Alanine, D3",11.15,22571000,191157,"2369057",5.4,NA,NA,NA,13.2166666666667,"RTFlag",18944276,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"460","170124_Smp_Pro9313_A","DL-Alanine, D3",11.15,18038084,0,"1937571",6,NA,NA,NA,13.2166666666667,"RTFlag",18944276,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"461","170124_Smp_Pro9313_B","DL-Alanine, D3",11.13,18962452,53441,"2148866",5.8,NA,NA,NA,13.2166666666667,"RTFlag",18944276,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"462","170124_Smp_Pro9313_C","DL-Alanine, D3",11.12,16854416,198465,"1868211",5.5,NA,NA,NA,13.2166666666667,"RTFlag",18944276,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","RTFlag, BlankFlag",NA
"463","170124_Smp_Vesicle9312_1","DL-Alanine, D3",11.09,17295356,0,"2205685",5.5,NA,NA,NA,13.2166666666667,"RTFlag",20215184,NA,"HILIC","BlankFlag","RTFlag, BlankFlag",NA
"464","170124_Smp_Vesicle9312_2","DL-Alanine, D3",11.07,17455318,92104,"2112641",5.5,NA,NA,NA,13.2166666666667,"RTFlag",20215184,NA,"HILIC","BlankFlag","RTFlag, BlankFlag",NA
"465","170124_Smp_Vesicle9312_3","DL-Alanine, D3",11.06,17812988,208419,"2107200",5.8,NA,NA,NA,13.2166666666667,"RTFlag",20215184,NA,"HILIC","BlankFlag","RTFlag, BlankFlag",NA
"466","170124_Smp_Vesicle9313_1","DL-Alanine, D3",11.09,16789718,259548,"2179401",5.5,NA,NA,NA,13.2166666666667,"RTFlag",20215184,NA,"HILIC","BlankFlag","RTFlag, BlankFlag",NA
"467","170124_Smp_Vesicle9313_2","DL-Alanine, D3",11.07,16692491,83222,"2053169",5.9,NA,NA,NA,13.2166666666667,"RTFlag",20215184,NA,"HILIC","BlankFlag","RTFlag, BlankFlag",NA
"468","170124_Smp_Vesicle9313_3","DL-Alanine, D3",11.07,17803180,100156,"2085813",5.5,NA,NA,NA,13.2166666666667,"RTFlag",20215184,NA,"HILIC","BlankFlag","RTFlag, BlankFlag",NA
"469","170124_Smp_Pro9312_A","DL-Histidine, 15N",11.18,19749980,65555,"1492631",0.4,NA,NA,NA,10.8375,NA,6475425,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"470","170124_Smp_Pro9312_B","DL-Histidine, 15N",11.2,21855462,0,"1650854",0.5,NA,NA,NA,10.8375,NA,6475425,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"471","170124_Smp_Pro9312_C","DL-Histidine, 15N",11.2,23155176,193893,"1730842",0.4,NA,NA,NA,10.8375,NA,6475425,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"472","170124_Smp_Pro9313_A","DL-Histidine, 15N",11.42,16705887,370450,"675558",0.9,NA,NA,NA,10.8375,NA,6475425,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"473","170124_Smp_Pro9313_B","DL-Histidine, 15N",11.43,13775266,0,"555576",0.9,NA,NA,NA,10.8375,NA,6475425,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"474","170124_Smp_Pro9313_C","DL-Histidine, 15N",11.21,11227018,0,"397231",0.8,NA,NA,NA,10.8375,NA,6475425,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"475","170124_Smp_Vesicle9312_1","DL-Histidine, 15N",11.01,7320271,0,"470316",0.6,NA,NA,NA,10.8375,NA,12607479,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"476","170124_Smp_Vesicle9312_2","DL-Histidine, 15N",11.01,7285454,0,"529927",0.7,NA,NA,NA,10.8375,NA,12607479,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"477","170124_Smp_Vesicle9312_3","DL-Histidine, 15N",10.96,8125317,0,"549359",1,NA,NA,NA,10.8375,NA,12607479,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"478","170124_Smp_Vesicle9313_1","DL-Histidine, 15N",11.03,7161565,0,"515976",0.7,NA,NA,NA,10.8375,NA,12607479,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"479","170124_Smp_Vesicle9313_2","DL-Histidine, 15N",10.96,7250615,0,"493173",1,NA,NA,NA,10.8375,NA,12607479,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"480","170124_Smp_Vesicle9313_3","DL-Histidine, 15N",11.01,7993298,0,"531334",0.6,NA,NA,NA,10.8375,NA,12607479,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
"481","170124_Smp_Pro9312_A","L-Isoleucine, 15N",7.95,16547065,0,"884453",1.9,NA,NA,NA,7.8025,NA,17259916,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"482","170124_Smp_Pro9312_B","L-Isoleucine, 15N",7.94,17059794,0,"920691",1.7,NA,NA,NA,7.8025,NA,17259916,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"483","170124_Smp_Pro9312_C","L-Isoleucine, 15N",7.95,17215266,0,"885753",1.7,NA,NA,NA,7.8025,NA,17259916,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"484","170124_Smp_Pro9313_A","L-Isoleucine, 15N",8.03,5061218,0,"440564",2.5,NA,NA,NA,7.8025,NA,17259916,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"485","170124_Smp_Pro9313_B","L-Isoleucine, 15N",7.89,5203250,0,"499865",2.1,NA,NA,NA,7.8025,NA,17259916,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"486","170124_Smp_Pro9313_C","L-Isoleucine, 15N",8.05,7208255,0,"500796",2,NA,NA,NA,7.8025,NA,17259916,"170124_Poo_Jan24_AqExtracts_FS_1","HILIC","BlankFlag","BlankFlag",NA
"487","170124_Smp_Vesicle9312_1","L-Isoleucine, 15N",7.82,17850124,0,"791549",1.5,NA,NA,NA,7.8025,NA,17344100,"170124_Poo_Jan25_AqExtracts_FS_3","HILIC","BlankFlag","BlankFlag",NA
